run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,image_scene.stopped,image_item.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
3,66,66,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_2.png,Undersea,object,sc,q,1,0.47200840001460165,None,0,2,2,2,0,66,66,66,,,,,907.5801812999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.5707028000033,907.5801812999998,907.5801812999998,909.5645993999788,909.5646460999851,909.5723013999523,909.5723013999523,,,910.0481381999562,q,1,910.0481951999827,910.0559332999983,911.0719311999856,911.0395984000061,0.47200840001460165,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,67,67,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_1.png,Undersea,object,si,p,1,0.5879288999713026,None,0,2,2,2,0,67,67,67,,,,,911.0719311999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.0613143999944,911.0719311999856,911.0719311999856,913.0484259999939,913.0484693999751,913.0557790999883,913.0557790999883,,,913.6480290999752,p,1,913.6480852999957,913.6557617000071,914.6642262999667,914.6396362999803,0.5879288999713026,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,68,68,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,q,1,0.39621579996310174,None,0,2,2,2,0,68,68,68,,,,,914.6642262999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.6579735999694,914.6642262999667,914.6642262999667,916.6483497999725,916.6484439999913,916.6559149999521,916.6559149999521,,,917.0568136000074,q,1,917.0568689999636,917.0645025999984,918.0810600999976,918.0481538999593,0.39621579996310174,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,69,69,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_8.png,Jungle,animal,sc,q,1,0.7874727000016719,None,0,2,2,2,0,69,69,69,,,,,918.0810600999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.074725399958,918.0810600999976,918.0810600999976,920.0651213999954,920.0651651999797,920.0727079999633,920.0727079999633,,,920.8650398000027,q,1,920.865095999965,920.8727660999866,921.8887190999812,921.8561242999858,0.7874727000016719,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,70,70,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_3.png,Jungle,animal,si,p,1,0.6265128999948502,None,0,2,2,2,0,70,70,70,,,,,921.8887190999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8785517999786,921.8887190999812,921.8887190999812,923.8733118000091,923.8733556999941,923.8811552999541,923.8811552999541,,,924.5151563999825,p,1,924.5152124000015,924.5227510999539,925.531441500003,925.5062957999762,0.6265128999948502,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,71,71,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_1.png,Undersea,animal,si,p,1,0.6172358999610879,None,0,2,2,2,0,71,71,71,,,,,925.531441500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.5259774999577,925.531441500003,925.531441500003,927.5153975999565,927.5154386999784,927.522940099996,927.522940099996,,,928.1483383000013,p,1,928.1483944999636,928.156225099985,929.1643619999522,929.1396132999798,0.6172358999610879,None,927.522940099996,927.522940099996,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,72,72,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_4.png,Jungle,object,si,p,1,0.3912750000017695,None,0,2,2,2,0,72,72,72,,,,,929.1643619999522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.1580850000028,929.1643619999522,929.1643619999522,931.1487247999758,931.1487682999577,931.1559677000041,931.1559677000041,,,931.5483811000013,p,1,931.5484372999636,931.5560934999958,932.5717984999646,932.5396300999564,0.3912750000017695,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,73,73,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_18.png,Jungle,object,sc,q,1,0.4958625000435859,None,0,2,2,2,0,73,73,73,,,,,932.5717984999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.5609561000019,932.5717984999646,932.5717984999646,934.5485577000072,934.5486422999529,934.5562684999895,934.5562684999895,,,935.0571184,q,1,935.0571734999539,935.064387099992,936.0974356000079,936.0485222999705,0.4958625000435859,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,74,74,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,q,1,0.5145413000136614,None,0,2,2,2,0,74,74,74,,,,,936.0974356000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.0876958000008,936.0974356000079,936.0974356000079,938.065303099982,938.0654196999967,938.0731539999833,938.0731539999833,,,938.5900276000029,q,1,938.5900847999728,938.5977098000003,939.6123951000045,939.581844899978,0.5145413000136614,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,75,75,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_14.png,Undersea,animal,si,p,1,0.8143363000126556,None,0,2,2,2,0,75,75,75,,,,,939.6123951000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.6015586999711,939.6123951000045,939.6123951000045,941.5904319999972,941.5905270999647,941.5976069999742,941.5976069999742,,,942.4153485999559,p,1,942.4154041999718,942.4228236000054,943.438322699978,943.406676499988,0.8143363000126556,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,76,76,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_20.png,Jungle,object,si,p,1,0.4844980000052601,None,0,2,2,2,0,76,76,76,,,,,943.438322699978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.4276633999543,943.438322699978,943.438322699978,945.4235819999594,945.4236246999935,945.4314566999674,945.4314566999674,,,945.92360129999,p,1,945.9236582999583,945.9314821999869,946.9475873999763,946.914968499972,0.4844980000052601,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,77,77,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_9.png,Undersea,object,sc,q,1,0.35219250002410263,None,0,2,2,2,0,77,77,77,,,,,946.9475873999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.9386585999746,946.9475873999763,946.9475873999763,948.9321044999524,948.932198799972,948.939765899966,948.939765899966,,,949.2988038999611,q,1,949.2988599999808,949.3063421999686,950.3149588999804,950.2900802000077,0.35219250002410263,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,78,78,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_20.png,Undersea,object,si,p,1,0.5694414000026882,None,0,2,2,2,0,78,78,78,,,,,950.3149588999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.3092332999804,950.3149588999804,950.3149588999804,952.2990646999679,952.299105699989,952.3064324999577,952.3064324999577,,,952.8817172999843,p,1,952.8817773999763,952.8894363999716,953.898001900001,953.8730893000029,0.5694414000026882,None,952.3064324999577,952.3064324999577,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
3,79,79,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_10.png,Undersea,object,sc,q,1,0.618102100037504,None,0,2,2,2,0,79,79,79,,,,,953.898001900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.8927251999849,953.898001900001,953.898001900001,955.8820544999908,955.8820951999514,955.8896554999519,955.8896554999519,,,956.515464199998,q,1,956.5155222999747,956.5233418999705,957.5226164999767,957.5067701999797,0.618102100037504,None,955.8896554999519,955.8896554999519,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.5124714999693,957.5126878999872,,,,,,,,,957.5198381000082,957.5226164999767,958.5064259999781,962.6407463999931,space,4.129793100000825,None,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
